manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_capacity,body_type,has_warranty,drivetrain,price_usd,is_exchangeable
Peugeot,406,mechanical,grey,333000,1998,diesel,False,1.9,sedan,False,front,2000.0,True
Peugeot,J5,mechanical,white,321869,1993,diesel,False,1.9,minibus,False,front,1000.0,True
Peugeot,J5,mechanical,white,455556,1992,diesel,False,2.5,minibus,False,front,1500.0,True
Peugeot,106,mechanical,red,100000,1999,gasoline,False,1.6,hatchback,False,front,3000.0,False
Peugeot,207,mechanical,silver,103000,2010,gasoline,False,1.4,hatchback,False,front,5850.0,False
Peugeot,207,mechanical,grey,118000,2010,gasoline,False,1.4,hatchback,False,front,5600.0,False
Peugeot,301,mechanical,white,160,2013,gasoline,False,1.2,sedan,False,front,6000.0,False
Peugeot,406,mechanical,green,500000,1998,gasoline,False,1.8,universal,False,front,1300.0,False
Peugeot,406,mechanical,green,420000,1996,gasoline,False,1.8,sedan,False,front,1300.0,True
Peugeot,407,mechanical,black,245000,2005,gasoline,False,2.0,universal,False,front,5350.0,False
Peugeot,Partner,mechanical,white,319222,2011,diesel,False,1.6,van,False,front,6700.0,True
Peugeot,5008,mechanical,grey,189000,2016,diesel,False,1.6,minivan,False,front,13750.0,False
Peugeot,3008,mechanical,silver,202519,2009,diesel,False,1.6,hatchback,False,front,7950.0,False
Peugeot,607,mechanical,other,300000,2000,diesel,False,2.2,sedan,False,front,4800.0,True
Peugeot,308,mechanical,grey,230000,2010,gasoline,False,1.6,universal,False,front,6150.0,False
Peugeot,J5,mechanical,red,350000,1993,diesel,False,2.5,minibus,False,front,1000.0,True
Peugeot,406,mechanical,blue,413000,2001,diesel,False,2.0,sedan,False,front,3400.0,False
Peugeot,206,mechanical,grey,117000,2009,gasoline,False,1.1,hatchback,False,front,4400.0,False
Peugeot,106,mechanical,orange,230000,1997,gasoline,False,1.4,hatchback,False,front,2100.0,False
Peugeot,605,automatic,blue,494000,1998,diesel,False,2.1,sedan,False,front,1800.0,False
Peugeot,308,mechanical,grey,50000,2011,gasoline,False,1.6,hatchback,False,front,6800.0,False
Peugeot,307,mechanical,silver,250000,2007,diesel,False,1.6,universal,False,front,5650.0,False
Peugeot,406,mechanical,green,280000,1999,diesel,False,2.0,universal,False,front,3250.0,False
Peugeot,308,automatic,brown,143000,2015,diesel,False,2.0,universal,False,front,12600.0,True
Peugeot,607,mechanical,blue,350000,2000,gas,True,2.2,sedan,False,front,4650.0,True
Peugeot,308,automatic,red,101000,2011,gasoline,False,1.6,hatchback,False,front,6900.0,False
Peugeot,806,mechanical,grey,300000,1999,gasoline,False,2.0,minivan,False,front,3400.0,False
Peugeot,406,mechanical,green,305000,2000,diesel,False,2.0,sedan,False,front,2650.0,True
Peugeot,206,mechanical,blue,260000,2002,gasoline,False,1.1,hatchback,False,front,1602.49,False
Peugeot,Boxer,mechanical,blue,203000,2017,diesel,False,2.0,van,False,front,19000.0,False
Peugeot,407,mechanical,black,153200,2010,gasoline,False,2.0,sedan,False,front,9200.0,True
Peugeot,407,mechanical,silver,240000,2007,diesel,False,1.6,universal,False,front,4999.0,False
Peugeot,207,automatic,red,178000,2008,gasoline,False,1.4,hatchback,False,front,4000.0,False
Peugeot,207,automatic,black,66100,2010,gasoline,False,1.4,hatchback,False,front,6800.0,False
Peugeot,307,mechanical,silver,190000,2005,gasoline,False,1.4,hatchback,False,front,4500.0,True
Peugeot,206,mechanical,green,241000,2000,gasoline,False,1.1,hatchback,False,front,2250.0,False
Peugeot,306,mechanical,blue,320000,1996,gas,True,1.6,hatchback,False,front,1000.0,False
Peugeot,406,mechanical,grey,333333,1997,gasoline,False,1.8,sedan,False,front,1700.0,True
Peugeot,807,mechanical,grey,285000,2004,gasoline,False,2.2,minivan,False,front,6900.0,False
Peugeot,508,automatic,white,132450,2012,diesel,False,2.0,sedan,False,front,10500.0,False
Peugeot,308,mechanical,black,75000,2008,gasoline,False,1.4,coupe,False,front,4800.0,True
Peugeot,308,automatic,white,117200,2009,gasoline,False,1.6,hatchback,False,front,5750.0,False
Peugeot,207,automatic,silver,179000,2009,gasoline,False,1.4,hatchback,False,front,4650.0,False
Peugeot,605,automatic,blue,350000,1993,diesel,False,2.1,sedan,False,front,1200.0,True
Peugeot,Expert,mechanical,silver,370000,2000,diesel,False,1.9,minivan,False,front,3750.0,False
Peugeot,308,automatic,white,133000,2011,gasoline,False,1.6,hatchback,False,front,7100.0,False
Peugeot,605,mechanical,red,320000,1996,gas,True,2.0,sedan,False,front,1100.0,False
Peugeot,2008,mechanical,grey,12700,2015,gasoline,False,1.2,suv,False,front,11050.0,False
Peugeot,406,mechanical,green,373000,1999,gasoline,False,1.8,sedan,False,front,2200.0,True
Peugeot,206,mechanical,silver,130000,2009,gasoline,False,1.1,hatchback,False,front,3600.0,False
Peugeot,3008,mechanical,black,105000,2011,gasoline,False,1.6,suv,False,front,9500.0,False
Peugeot,3008,mechanical,silver,187000,2011,diesel,False,1.6,suv,False,front,9850.0,True
Peugeot,607,mechanical,green,220000,2005,diesel,False,2.2,sedan,False,front,4400.0,False
Peugeot,807,mechanical,silver,275000,2003,diesel,False,2.2,minivan,False,front,4400.0,True
Peugeot,Boxer,mechanical,green,390000,1997,diesel,False,2.5,minibus,False,front,3200.0,True
Peugeot,406,mechanical,green,314000,1997,gasoline,False,1.8,universal,False,front,1900.0,False
Peugeot,605,automatic,grey,245000,1996,gas,True,2.0,sedan,False,front,2000.0,True
Peugeot,Boxer,mechanical,silver,200000,2013,diesel,False,2.2,minibus,False,front,13000.0,False
Peugeot,206,mechanical,silver,288730,1999,gasoline,False,2.0,hatchback,False,front,2500.0,False
Peugeot,308,automatic,blue,150000,2009,gasoline,False,1.6,universal,False,front,5300.0,False
Peugeot,208,mechanical,grey,64000,2013,gasoline,False,1.0,hatchback,False,front,7850.0,False
Peugeot,307,mechanical,black,444000,2002,diesel,False,2.0,universal,False,front,4700.0,False
Peugeot,207,mechanical,white,200000,2006,diesel,False,1.4,hatchback,False,front,4100.0,False
Peugeot,406,mechanical,black,380000,2002,gasoline,False,1.8,sedan,False,front,3150.0,False
Peugeot,Boxer,mechanical,white,700000,1999,diesel,False,2.5,van,False,front,3000.0,True
Peugeot,406,mechanical,black,425000,2000,diesel,False,2.0,universal,False,front,3600.0,False
Peugeot,3008,mechanical,white,111000,2010,gasoline,False,1.6,hatchback,False,front,8700.0,False
Peugeot,306,mechanical,silver,270000,1999,diesel,False,1.9,hatchback,False,front,1750.0,False
Peugeot,605,mechanical,other,496000,1992,diesel,False,2.1,sedan,False,front,1050.0,False
Peugeot,207,mechanical,red,142000,2010,gasoline,False,1.4,hatchback,False,front,4600.0,False
Peugeot,406,mechanical,red,350000,1997,diesel,False,2.1,universal,False,front,1600.0,True
Peugeot,307,mechanical,grey,280500,2007,diesel,False,1.6,hatchback,False,front,4850.0,False
Peugeot,605,mechanical,blue,499000,1997,gasoline,False,2.0,sedan,False,front,796.74,True
Peugeot,406,mechanical,blue,241786,2001,diesel,False,2.2,universal,False,front,3770.0,False
Peugeot,406,mechanical,green,350000,1999,gasoline,False,3.0,sedan,False,front,2650.0,True
Peugeot,807,mechanical,grey,340000,2009,diesel,False,2.0,minivan,False,front,8700.0,False
Peugeot,406,mechanical,blue,320000,1999,diesel,False,2.0,sedan,False,front,2800.0,False
Peugeot,306,mechanical,green,333900,1999,diesel,False,1.9,sedan,False,front,2000.0,False
Peugeot,806,mechanical,red,314600,2000,diesel,False,2.0,minivan,False,front,4000.0,False
Peugeot,308,automatic,red,169000,2009,gasoline,False,1.6,hatchback,False,front,5500.0,True
Peugeot,406,mechanical,silver,300000,1999,gasoline,False,2.0,sedan,False,front,3400.0,False
Peugeot,307,automatic,black,112000,2007,gasoline,False,1.6,hatchback,False,front,5400.0,False
Peugeot,308,automatic,silver,156700,2008,gasoline,False,1.6,hatchback,False,front,5500.0,True
Peugeot,307,mechanical,black,184000,2004,gasoline,False,2.0,hatchback,False,front,4100.0,False
Peugeot,Partner,mechanical,red,200000,2004,diesel,False,1.9,van,False,front,3550.0,False
Peugeot,406,mechanical,other,340000,1997,diesel,False,2.1,universal,False,front,2000.0,True
Peugeot,406,mechanical,green,171828,1998,gasoline,False,1.8,sedan,False,front,1470.0,False
Peugeot,307,mechanical,grey,272000,2005,diesel,False,1.6,universal,False,front,4800.0,False
Peugeot,806,mechanical,silver,450000,1998,diesel,False,2.1,minivan,False,front,2800.0,False
Peugeot,206,mechanical,red,170576,2009,gasoline,False,1.4,sedan,False,front,3350.0,False
Peugeot,406,mechanical,green,345000,2001,diesel,False,2.0,universal,False,front,3999.0,True
Peugeot,207,mechanical,silver,123500,2008,gasoline,False,1.4,hatchback,False,front,5350.0,False
Peugeot,308,mechanical,blue,135000,2009,gasoline,False,1.6,hatchback,False,front,6200.0,False
Peugeot,406,mechanical,blue,244000,1998,gasoline,False,1.8,sedan,False,front,1800.0,False
Peugeot,406,mechanical,other,340000,1997,diesel,False,2.1,universal,False,front,2000.0,True
Peugeot,406,mechanical,silver,275000,1999,gasoline,False,1.8,sedan,False,front,2550.0,True
Peugeot,307,mechanical,blue,289000,2002,gasoline,False,1.6,universal,False,front,4000.0,True
Peugeot,307,mechanical,blue,280000,2004,gasoline,False,1.6,universal,False,front,4250.0,True
Peugeot,308,automatic,blue,149000,2009,gasoline,False,1.6,universal,False,front,6300.0,False
Peugeot,307,mechanical,silver,222000,2005,diesel,False,1.6,universal,False,front,5650.0,True
Peugeot,605,mechanical,white,355000,1992,diesel,False,2.1,sedan,False,front,1500.0,False
Peugeot,307,mechanical,black,358000,2003,diesel,False,2.0,universal,False,front,4999.0,True
Peugeot,308,mechanical,black,131000,2009,gasoline,False,1.6,hatchback,False,front,5100.0,False
Peugeot,307,mechanical,black,281000,2001,gasoline,False,1.6,hatchback,False,front,3800.0,True
Peugeot,3008,automatic,grey,164000,2016,diesel,False,1.6,suv,False,front,13500.0,False
Peugeot,207,mechanical,silver,240000,2007,diesel,False,1.4,hatchback,False,front,5650.0,True
Peugeot,206,mechanical,silver,210000,2003,gasoline,False,1.4,universal,False,front,3500.0,False
Peugeot,408,mechanical,black,101000,2014,gasoline,False,1.6,sedan,False,front,7850.0,False
Peugeot,308,mechanical,grey,147000,2010,gasoline,False,1.6,hatchback,False,front,6000.0,False
Peugeot,406,mechanical,red,312000,1998,gasoline,False,1.8,sedan,False,front,1500.0,False
Peugeot,406,automatic,blue,295000,2002,gasoline,False,2.0,sedan,False,front,2333.0,False
Peugeot,407,mechanical,silver,300000,2005,diesel,False,1.6,sedan,False,front,4600.0,False
Peugeot,308,automatic,silver,200000,2008,gasoline,False,1.6,hatchback,False,front,4000.0,True
Peugeot,Boxer,mechanical,red,472000,1998,diesel,False,2.5,van,False,front,3500.0,False
Peugeot,406,mechanical,blue,350000,1998,gasoline,False,2.0,universal,False,front,2250.0,False
Peugeot,207,mechanical,black,240000,2009,gasoline,False,1.4,hatchback,False,front,4200.0,False
Peugeot,Boxer,mechanical,white,256000,2015,diesel,False,2.2,minibus,False,front,17500.0,False
Peugeot,106,mechanical,green,500000,1996,gasoline,False,1.1,hatchback,False,front,1000.0,False
Peugeot,3008,mechanical,grey,124000,2012,gasoline,False,1.6,suv,False,front,9350.0,True
Peugeot,206,mechanical,grey,220000,2000,gasoline,False,1.6,hatchback,False,front,2000.0,False
Peugeot,308,mechanical,grey,70000,2011,gasoline,False,1.6,hatchback,False,front,6650.0,False
Peugeot,406,mechanical,blue,123456,1997,gasoline,False,1.8,universal,False,front,1850.0,False
Peugeot,406,mechanical,silver,350000,1998,gasoline,False,1.8,sedan,False,front,2300.0,True
Peugeot,308,automatic,black,80000,2009,gasoline,False,1.6,hatchback,False,front,6450.0,False
Peugeot,406,mechanical,black,200,2002,gas,True,1.8,universal,False,front,3555.0,False
Peugeot,3008,mechanical,brown,106000,2011,gasoline,False,1.6,hatchback,False,front,8700.0,False
Peugeot,406,mechanical,green,1000000,1995,gasoline,False,1.8,sedan,False,front,1550.0,True
Peugeot,406,mechanical,grey,240000,1999,gasoline,False,1.8,sedan,False,front,2500.0,True
Peugeot,406,mechanical,green,350000,1996,gasoline,False,1.6,sedan,False,front,1700.0,False
Peugeot,806,mechanical,white,350000,1998,gasoline,False,2.0,minivan,False,front,3000.0,False
Peugeot,607,mechanical,black,278000,2002,gasoline,False,2.2,sedan,False,front,4700.0,False
Peugeot,406,mechanical,blue,250000,1998,gas,True,1.8,universal,False,front,1650.0,False
Peugeot,Partner,mechanical,red,310000,2010,gasoline,False,1.4,universal,False,front,4800.0,False
Peugeot,607,automatic,silver,479706,2002,diesel,False,2.2,sedan,False,front,2695.15,False
Peugeot,607,mechanical,black,2,1999,gas,True,2.2,sedan,False,front,2950.0,False
Peugeot,406,mechanical,blue,350000,1999,gasoline,False,2.0,universal,False,front,3350.0,True
Peugeot,Partner,mechanical,red,35212,1999,gasoline,False,1.4,universal,False,front,2470.0,False
Peugeot,206,mechanical,other,209281,2003,gasoline,False,1.4,hatchback,False,front,3300.0,False
Peugeot,508,mechanical,brown,167000,2015,diesel,False,1.6,universal,False,front,12750.0,True
Peugeot,406,mechanical,black,360000,2001,gasoline,False,2.0,universal,False,front,3000.0,False
Peugeot,308,automatic,grey,150000,2015,diesel,False,2.0,universal,False,front,11990.0,False
Peugeot,Partner Tepee,mechanical,black,167000,2009,gasoline,False,1.6,minivan,False,front,5600.0,False
Peugeot,Boxer,mechanical,white,300000,1995,diesel,False,2.5,minibus,False,front,3999.0,False
Peugeot,Expert,mechanical,silver,293000,1997,gasoline,False,1.6,minivan,False,front,2650.0,True
Peugeot,5008,mechanical,grey,173000,2012,gasoline,False,1.6,minivan,False,front,10900.0,False
Peugeot,3008,mechanical,black,125950,2011,gasoline,False,1.6,suv,False,front,8150.0,False
Peugeot,308,mechanical,silver,265444,2008,gasoline,False,1.6,universal,False,front,6200.0,True
Peugeot,308,mechanical,grey,170000,2010,gasoline,False,1.6,universal,False,front,6400.0,False
Peugeot,807,mechanical,blue,249000,2007,diesel,False,2.0,minivan,False,front,8430.7,False
Peugeot,807,mechanical,blue,253400,2005,diesel,False,2.2,minivan,False,front,6850.0,False
Peugeot,308,automatic,black,198000,2008,gasoline,False,1.6,hatchback,False,front,5500.0,False
Peugeot,806,mechanical,silver,288000,2001,diesel,False,2.0,minivan,False,front,4399.0,True
Peugeot,308,mechanical,grey,161000,2008,gasoline,False,1.6,universal,False,front,4199.0,True
Peugeot,Boxer,mechanical,white,230000,2010,diesel,False,2.2,minibus,False,front,17000.0,True
Peugeot,306,mechanical,silver,342000,2001,gasoline,False,1.4,hatchback,False,front,2000.0,False
Peugeot,806,mechanical,silver,375600,2001,diesel,False,2.0,minivan,False,front,4450.0,False
Peugeot,607,automatic,blue,345000,2003,gasoline,False,2.2,sedan,False,front,3800.0,False
Peugeot,306,mechanical,grey,392000,1998,gasoline,False,2.0,universal,False,front,1600.0,False
Peugeot,207,automatic,black,110000,2008,gasoline,False,1.4,hatchback,False,front,4600.0,False
Peugeot,3008,mechanical,white,97000,2011,gasoline,False,1.6,suv,False,front,9024.82,True
Peugeot,406,mechanical,green,232987,1998,gasoline,False,1.8,sedan,False,front,2400.0,False
Peugeot,605,mechanical,grey,350000,1998,gas,True,2.0,sedan,False,front,1700.0,True
Peugeot,806,mechanical,blue,400000,1998,gasoline,False,2.0,minivan,False,front,3400.0,True
Peugeot,406,mechanical,silver,414200,1997,gasoline,False,2.0,sedan,False,front,1950.0,True
Peugeot,806,mechanical,blue,340000,1997,gasoline,False,2.0,minivan,False,front,2750.0,True
Peugeot,4007,mechanical,white,139000,2008,diesel,False,2.2,suv,False,all,9200.0,True
Peugeot,407,automatic,silver,200000,2006,diesel,False,2.0,sedan,False,front,5000.0,False
Peugeot,Expert,mechanical,blue,350000,1999,diesel,False,1.9,minivan,False,front,3000.0,True
Peugeot,405,mechanical,red,300000,1990,gasoline,False,1.6,sedan,False,front,663.95,False
Peugeot,307,mechanical,black,244300,2005,diesel,False,1.6,hatchback,False,front,4500.0,False
Peugeot,405,mechanical,red,310000,1995,gasoline,False,1.6,universal,False,front,1090.77,False
Peugeot,408,automatic,silver,88000,2013,gasoline,False,1.6,sedan,False,front,8600.0,False
Peugeot,605,mechanical,red,300000,1993,diesel,False,2.1,sedan,False,front,1500.0,True
Peugeot,Bipper,mechanical,silver,173000,2009,gasoline,False,1.4,van,False,front,4150.0,False
Peugeot,407,mechanical,grey,380000,2004,gasoline,False,2.2,sedan,False,front,3900.0,False
Peugeot,307,mechanical,silver,264500,2006,diesel,False,1.6,universal,False,front,5900.0,False
Peugeot,3008,mechanical,white,85000,2011,gasoline,False,1.6,minivan,False,front,7200.0,False
Peugeot,Expert,mechanical,white,350000,2014,diesel,False,2.0,van,False,front,11450.0,False
Peugeot,605,mechanical,green,305000,1995,gasoline,False,2.0,sedan,False,front,1300.0,False
Peugeot,301,mechanical,white,46000,2017,gasoline,False,1.6,sedan,False,front,8650.0,False
Peugeot,3008,automatic,black,91000,2014,gasoline,False,1.6,suv,False,front,10600.0,False
Peugeot,407,automatic,black,215000,2005,gasoline,False,2.0,sedan,False,front,4500.0,True
Peugeot,406,mechanical,silver,250000,1998,gasoline,False,2.0,coupe,False,front,3300.0,True
Peugeot,407,mechanical,other,330000,2004,diesel,False,2.0,sedan,False,front,5500.0,True
Peugeot,306,mechanical,silver,230000,1999,gasoline,False,1.4,sedan,False,front,1800.0,False
Peugeot,308,mechanical,black,180000,2010,gasoline,False,1.6,hatchback,False,front,4500.0,True
Peugeot,5008,automatic,silver,116700,2015,diesel,False,1.6,minivan,False,front,13089.25,False
Peugeot,206,mechanical,silver,236047,2002,gasoline,False,1.1,hatchback,False,front,2655.79,False
Peugeot,308,automatic,grey,117000,2011,gasoline,False,1.6,hatchback,False,front,4800.0,False
Peugeot,806,mechanical,silver,25000,1998,gas,True,2.0,minivan,False,front,2300.0,False
Peugeot,3008,automatic,brown,141000,2012,gasoline,False,1.6,hatchback,False,front,11000.0,True
Peugeot,308,mechanical,black,188038,2008,gasoline,False,1.6,hatchback,False,front,4500.0,True
Peugeot,308,automatic,black,190000,2008,gasoline,False,1.6,hatchback,False,front,4300.0,True
Peugeot,3008,mechanical,other,123635,2011,gasoline,False,1.6,suv,False,front,9800.0,True
Peugeot,3008,automatic,other,224799,2010,diesel,False,1.6,hatchback,False,front,8700.0,True
Peugeot,407,mechanical,white,262351,2006,diesel,False,1.6,sedan,False,front,4799.0,True
Peugeot,207,mechanical,black,137000,2009,gasoline,False,1.6,universal,False,front,6700.0,True
Peugeot,508,mechanical,brown,171540,2012,gasoline,False,1.6,sedan,False,front,8600.0,True
Peugeot,607,automatic,grey,257000,2005,diesel,False,2.7,sedan,False,front,6600.0,False
